DBAASP_id,strain_name,SMILES,MIC
na_15513,Staphylococcus aureus RN4220,"[1, 163, 172, 163, 158, 15, 25, 172, 15, 163, 163, 163, 165, 163, 114, 163, 171, 163, 77, 163, 77, 163, 17, 70, 114, 77, 70, 114, 165, 60, 70, 50, 163, 158, 15, 163, 163, 163, 163, 77, 163, 77, 163, 77, 70, 114, 158, 108, 114, 163, 171, 114, 163, 171, 163, 77, 158, 15, 15, 163, 106, 70, 15, 163, 2]",0
na_15514,Staphylococcus aureus RN4220,"[1, 163, 172, 163, 163, 163, 163, 165, 172, 145, 70, 163, 163, 158, 15, 163, 163, 163, 114, 163, 171, 163, 77, 163, 77, 163, 77, 70, 114, 172, 15, 163, 163, 163, 158, 15, 25, 172, 15, 163, 163, 163, 165, 163, 114, 163, 171, 163, 77, 163, 114, 117, 77, 163, 77, 70, 114, 165, 51, 51, 70, 158, 163, 114, 163, 171, 163, 77, 163, 77, 163, 77, 70, 114, 2]",0
na_15515,Staphylococcus aureus RN4220,"[1, 163, 158, 108, 114, 163, 171, 114, 163, 171, 163, 77, 163, 77, 15, 158, 163, 114, 51, 77, 70, 114, 163, 114, 163, 171, 158, 126, 2]",0
na_15516,Staphylococcus aureus RN4220,"[1, 163, 172, 163, 158, 15, 25, 60, 15, 163, 163, 163, 165, 163, 114, 163, 171, 163, 163, 77, 163, 17, 70, 50, 77, 163, 77, 70, 114, 165, 60, 51, 70, 163, 163, 158, 15, 163, 163, 108, 114, 163, 171, 114, 163, 171, 163, 77, 158, 15, 15, 163, 106, 70, 15, 163, 158, 163, 114, 163, 171, 163, 163, 77, 158, 15, 165, 163, 77, 163, 77, 163, 77, 70, 17, 70, 114, 163, 2]",0
na_15517,Staphylococcus aureus RN4220,"[1, 165, 163, 172, 165, 60, 15, 108, 163, 163, 114, 163, 171, 158, 163, 163, 158, 163, 163, 163, 163, 70, 15, 163, 77, 60, 70, 50, 158, 163, 114, 163, 171, 163, 77, 163, 77, 163, 114, 51, 77, 70, 114, 36, 2]",0
na_15518,Staphylococcus aureus RN4220,"[1, 163, 172, 163, 163, 163, 163, 165, 172, 145, 70, 114, 163, 158, 15, 163, 163, 163, 114, 163, 171, 158, 163, 163, 114, 25, 106, 165, 163, 40, 15, 163, 163, 60, 15, 163, 163, 163, 158, 15, 25, 172, 15, 163, 163, 163, 165, 163, 114, 163, 171, 163, 77, 163, 114, 117, 77, 163, 77, 70, 114, 165, 51, 51, 15, 158, 163, 114, 163, 171, 158, 163, 77, 163, 77, 163, 114, 51, 77, 70, 114, 165, 163, 165, 70, 114, 2]",0
na_15519,Staphylococcus aureus RN4220,"[1, 163, 60, 15, 163, 165, 163, 118, 163, 77, 163, 77, 163, 114, 51, 77, 70, 114, 165, 172, 145, 70, 163, 163, 158, 15, 163, 163, 163, 114, 163, 171, 163, 77, 163, 77, 163, 77, 70, 114, 60, 15, 163, 163, 163, 158, 15, 25, 60, 15, 163, 163, 163, 165, 108, 51, 70, 17, 114, 163, 171, 171, 2]",0
na_15520,Staphylococcus aureus RN4220,"[1, 163, 165, 163, 163, 114, 163, 171, 158, 15, 163, 163, 163, 172, 165, 163, 77, 163, 17, 70, 165, 77, 163, 77, 70, 114, 108, 114, 163, 171, 114, 163, 171, 158, 15, 114, 163, 172, 70, 77, 163, 60, 15, 163, 163, 163, 165, 163, 77, 163, 77, 15, 15, 163, 77, 70, 114, 163, 105, 2]",0
na_15521,Staphylococcus aureus RN4220,"[1, 163, 172, 163, 158, 15, 25, 172, 15, 163, 163, 163, 165, 163, 114, 163, 171, 163, 163, 77, 163, 17, 51, 163, 77, 163, 77, 70, 114, 165, 60, 51, 70, 163, 163, 158, 15, 163, 163, 108, 114, 163, 171, 114, 163, 171, 163, 77, 163, 77, 15, 15, 163, 77, 70, 114, 126, 158, 163, 114, 163, 171, 163, 77, 163, 106, 163, 77, 70, 114, 2]",0
na_15522,Staphylococcus aureus RN4220,"[1, 163, 172, 163, 163, 163, 163, 165, 172, 15, 118, 163, 158, 15, 163, 163, 163, 163, 163, 163, 163, 163, 163, 70, 114, 60, 15, 163, 163, 163, 158, 15, 25, 172, 15, 163, 163, 163, 165, 163, 114, 163, 171, 163, 77, 163, 114, 117, 77, 163, 77, 70, 114, 165, 51, 51, 163, 158, 163, 114, 163, 171, 158, 163, 77, 163, 77, 15, 15, 163, 77, 70, 114, 36, 2]",0
na_15523,Staphylococcus aureus RN4220,"[1, 165, 163, 114, 163, 171, 163, 77, 163, 77, 15, 15, 158, 77, 70, 114, 163, 114, 163, 171, 165, 2]",0
na_15524,Staphylococcus aureus RN4220,"[1, 163, 172, 163, 158, 15, 25, 172, 15, 163, 163, 163, 165, 163, 114, 163, 171, 163, 163, 77, 163, 17, 51, 51, 77, 163, 77, 70, 114, 165, 172, 51, 70, 163, 163, 158, 15, 163, 163, 163, 114, 163, 171, 158, 163, 77, 163, 77, 163, 114, 51, 77, 70, 114, 165, 163, 165, 70, 114, 158, 108, 114, 163, 171, 114, 163, 171, 163, 163, 114, 25, 106, 165, 163, 40, 15, 163, 163, 2]",0
na_15525,Staphylococcus aureus RN4220,"[1, 163, 60, 163, 158, 15, 25, 60, 15, 163, 163, 163, 165, 163, 114, 163, 171, 163, 163, 77, 163, 17, 51, 70, 77, 163, 77, 70, 114, 165, 172, 51, 70, 163, 163, 158, 15, 163, 163, 163, 163, 77, 163, 77, 15, 15, 163, 77, 70, 114, 163, 15, 163, 36, 15, 163, 36, 36, 158, 163, 114, 163, 171, 163, 163, 163, 163, 163, 163, 70, 114, 2]",0
na_15526,Staphylococcus aureus RN4220,"[1, 163, 172, 163, 163, 163, 163, 165, 172, 145, 70, 25, 163, 158, 15, 163, 163, 108, 114, 163, 171, 114, 163, 171, 163, 77, 158, 15, 15, 163, 106, 70, 15, 163, 60, 15, 163, 163, 163, 158, 15, 25, 60, 15, 163, 163, 163, 165, 163, 114, 163, 171, 163, 77, 163, 114, 117, 77, 163, 77, 70, 114, 165, 51, 51, 51, 158, 108, 114, 163, 171, 114, 163, 171, 163, 77, 163, 77, 15, 15, 163, 77, 70, 114, 36, 2]",0
na_15527,Staphylococcus aureus RN4220,"[1, 158, 158, 163, 114, 163, 171, 163, 77, 163, 77, 15, 15, 158, 77, 70, 114, 19, 106, 301, 2]",0
na_15528,Staphylococcus aureus RN4220,"[1, 163, 172, 163, 158, 15, 25, 60, 15, 163, 163, 163, 165, 163, 114, 163, 171, 163, 163, 163, 158, 158, 106, 163, 77, 70, 15, 163, 165, 60, 51, 70, 51, 163, 158, 15, 163, 163, 163, 114, 163, 171, 158, 163, 77, 163, 77, 15, 15, 163, 77, 70, 114, 158, 163, 163, 158, 15, 163, 163, 163, 163, 70, 25, 2]",0
na_15529,Staphylococcus aureus RN4220,"[1, 163, 158, 163, 114, 163, 171, 158, 172, 145, 15, 106, 163, 77, 163, 158, 172, 145, 70, 70, 163, 165, 163, 114, 163, 171, 158, 163, 163, 163, 163, 163, 163, 114, 163, 171, 158, 165, 163, 114, 163, 171, 165, 172, 15, 117, 163, 163, 77, 163, 77, 163, 77, 70, 114, 60, 51, 70, 158, 172, 51, 70, 118, 158, 51, 51, 70, 163, 51, 51, 25, 171, 163, 163, 163, 70, 70, 2]",0
na_15530,Staphylococcus aureus RN4220,"[1, 163, 172, 163, 158, 15, 25, 60, 15, 163, 163, 163, 165, 163, 114, 163, 171, 163, 77, 163, 77, 163, 17, 70, 118, 77, 70, 114, 165, 60, 70, 50, 163, 158, 15, 163, 163, 108, 114, 163, 171, 114, 163, 171, 163, 77, 163, 77, 15, 15, 163, 77, 70, 114, 163, 158, 163, 114, 163, 171, 163, 163, 163, 70, 70, 2]",0
na_15531,Staphylococcus aureus RN4220,"[1, 165, 60, 163, 165, 163, 172, 165, 60, 145, 70, 17, 163, 163, 60, 70, 114, 158, 15, 51, 163, 70, 158, 163, 163, 77, 163, 114, 25, 77, 163, 77, 70, 114, 36, 36, 163, 163, 114, 163, 171, 158, 60, 163, 163, 158, 15, 51, 163, 70, 15, 163, 163, 77, 163, 77, 163, 77, 70, 114, 2]",0
na_15532,Staphylococcus aureus RN4220,"[1, 163, 165, 163, 77, 163, 77, 163, 77, 70, 114, 165, 163, 172, 15, 163, 165, 163, 165, 163, 114, 163, 171, 158, 2]",0
na_15533,Staphylococcus aureus RN4220,"[1, 163, 165, 163, 77, 163, 77, 15, 15, 163, 77, 70, 114, 158, 163, 114, 163, 171, 158, 15, 163, 163, 163, 60, 165, 163, 163, 163, 163, 172, 15, 163, 163, 165, 163, 77, 163, 77, 145, 70, 145, 163, 77, 70, 114, 163, 114, 163, 171, 158, 15, 25, 163, 172, 51, 70, 51, 163, 60, 15, 163, 163, 163, 165, 158, 108, 114, 163, 171, 114, 163, 171, 163, 77, 163, 77, 108, 70, 15, 2]",0
na_15534,Staphylococcus aureus RN4220,"[1, 163, 172, 163, 158, 15, 25, 172, 15, 163, 163, 163, 165, 163, 114, 163, 171, 163, 163, 77, 163, 17, 51, 51, 77, 163, 77, 70, 114, 165, 172, 51, 70, 163, 163, 158, 15, 163, 163, 163, 114, 163, 171, 158, 163, 77, 163, 77, 163, 114, 51, 77, 70, 114, 165, 163, 165, 70, 114, 158, 163, 114, 163, 171, 163, 163, 163, 70, 70, 2]",0
na_15535,Staphylococcus aureus RN4220,"[1, 163, 172, 163, 158, 15, 25, 60, 15, 163, 163, 163, 165, 108, 114, 163, 171, 114, 163, 171, 163, 77, 163, 77, 145, 70, 158, 163, 77, 70, 114, 165, 172, 51, 70, 163, 163, 158, 15, 163, 163, 163, 114, 163, 171, 163, 158, 163, 163, 165, 163, 163, 70, 114, 112, 2]",0
na_15536,Staphylococcus aureus RN4220,"[1, 163, 165, 163, 114, 163, 171, 172, 145, 70, 106, 163, 163, 77, 163, 77, 15, 15, 163, 77, 70, 114, 158, 163, 77, 15, 15, 158, 106, 70, 15, 163, 163, 163, 114, 163, 171, 158, 165, 158, 163, 163, 114, 163, 77, 60, 15, 15, 19, 77, 19, 77, 60, 70, 117, 60, 15, 163, 165, 163, 163, 77, 163, 77, 163, 77, 70, 114, 2]",0
na_15537,Staphylococcus aureus RN4220,"[1, 163, 60, 163, 158, 15, 25, 172, 15, 163, 163, 163, 165, 163, 114, 163, 171, 163, 77, 163, 17, 70, 145, 77, 163, 77, 70, 114, 165, 60, 70, 50, 163, 158, 15, 163, 163, 163, 163, 77, 163, 106, 163, 77, 70, 114, 158, 108, 114, 163, 171, 114, 163, 171, 163, 77, 163, 77, 15, 15, 163, 77, 70, 114, 36, 2]",0
na_15538,Staphylococcus aureus RN4220,"[1, 163, 172, 163, 158, 15, 25, 60, 15, 163, 163, 163, 165, 163, 114, 163, 171, 163, 77, 163, 17, 70, 77, 77, 163, 77, 70, 114, 165, 60, 70, 50, 163, 158, 15, 163, 163, 108, 114, 163, 171, 114, 163, 171, 163, 77, 163, 77, 163, 77, 70, 114, 158, 108, 114, 163, 171, 114, 163, 171, 163, 2]",0
na_15539,Staphylococcus aureus RN4220,"[1, 163, 165, 163, 77, 163, 77, 15, 15, 163, 77, 70, 114, 158, 163, 114, 163, 171, 158, 15, 163, 163, 163, 60, 165, 163, 77, 163, 77, 145, 70, 145, 163, 77, 70, 114, 163, 163, 114, 163, 171, 158, 15, 114, 163, 60, 70, 77, 163, 172, 15, 163, 163, 163, 165, 158, 108, 114, 163, 171, 114, 163, 171, 163, 163, 114, 25, 106, 165, 163, 40, 15, 163, 163, 2]",0
na_15540,Staphylococcus aureus RN4220,"[1, 163, 172, 163, 158, 15, 25, 60, 15, 163, 163, 163, 165, 108, 114, 163, 171, 114, 163, 171, 163, 77, 163, 77, 145, 70, 17, 163, 77, 70, 114, 165, 60, 51, 70, 163, 163, 158, 15, 163, 163, 163, 114, 163, 171, 163, 158, 15, 163, 163, 163, 163, 77, 158, 77, 158, 77, 70, 114, 2]",0
na_15541,Staphylococcus aureus RN4220,"[1, 163, 172, 165, 163, 77, 15, 163, 126, 163, 114, 163, 171, 158, 163, 163, 163, 172, 70, 15, 163, 56, 70, 77, 70, 158, 165, 2]",0
na_15542,Staphylococcus aureus RN4220,"[1, 163, 60, 163, 158, 15, 25, 60, 15, 163, 163, 163, 165, 163, 114, 163, 171, 163, 163, 77, 163, 17, 70, 106, 77, 163, 77, 70, 114, 165, 172, 51, 70, 163, 163, 158, 15, 163, 163, 163, 114, 163, 171, 158, 163, 77, 163, 77, 163, 77, 70, 114, 158, 108, 114, 163, 171, 114, 163, 171, 163, 163, 114, 25, 106, 165, 163, 40, 15, 163, 163, 2]",0
na_15543,Staphylococcus aureus RN4220,"[1, 163, 60, 163, 158, 15, 25, 172, 15, 163, 163, 163, 165, 163, 114, 163, 171, 163, 77, 163, 77, 163, 17, 70, 108, 77, 70, 114, 165, 172, 70, 50, 163, 158, 15, 163, 163, 163, 163, 77, 163, 77, 15, 15, 163, 77, 70, 114, 163, 15, 163, 36, 15, 163, 36, 36, 158, 163, 114, 163, 171, 163, 163, 163, 163, 163, 163, 70, 114, 2]",0
na_15544,Staphylococcus aureus RN4220,"[1, 163, 165, 163, 77, 163, 77, 163, 114, 51, 77, 70, 114, 108, 114, 163, 171, 114, 163, 171, 158, 163, 77, 163, 77, 163, 114, 51, 77, 70, 114, 60, 163, 172, 15, 50, 163, 163, 114, 163, 171, 158, 163, 163, 77, 163, 77, 163, 77, 70, 114, 36, 165, 172, 15, 70, 163, 165, 60, 51, 70, 51, 165, 51, 70, 145, 2]",0
na_15545,Staphylococcus aureus RN4220,"[1, 163, 163, 15, 163, 163, 158, 163, 114, 163, 171, 158, 15, 163, 163, 163, 60, 165, 163, 77, 163, 77, 145, 70, 25, 163, 77, 70, 114, 163, 114, 163, 171, 158, 15, 114, 163, 60, 70, 106, 163, 60, 15, 163, 163, 163, 165, 158, 163, 114, 163, 171, 158, 163, 163, 114, 25, 106, 165, 163, 40, 15, 163, 163, 2]",0
na_15546,Staphylococcus aureus RN4220,"[1, 165, 163, 172, 165, 60, 145, 70, 51, 163, 163, 172, 70, 114, 158, 163, 114, 163, 171, 163, 163, 77, 163, 77, 163, 106, 70, 114, 163, 163, 114, 163, 171, 158, 163, 163, 163, 158, 163, 163, 165, 163, 163, 70, 114, 2]",0
na_15547,Staphylococcus aureus RN4220,"[1, 163, 172, 163, 163, 163, 163, 165, 172, 145, 70, 163, 163, 158, 15, 163, 163, 163, 114, 163, 171, 163, 163, 163, 163, 163, 163, 70, 114, 60, 15, 163, 163, 163, 158, 15, 25, 60, 15, 163, 163, 163, 165, 163, 114, 163, 171, 163, 77, 163, 114, 117, 77, 163, 77, 70, 114, 165, 51, 51, 70, 158, 163, 114, 163, 171, 163, 77, 163, 106, 163, 77, 70, 114, 2]",0
na_15548,Staphylococcus aureus RN4220,"[1, 163, 165, 163, 77, 163, 106, 163, 114, 51, 77, 70, 114, 163, 105, 2]",0
na_15549,Staphylococcus aureus RN4220,"[1, 163, 60, 163, 163, 163, 163, 165, 60, 145, 70, 17, 163, 158, 15, 163, 163, 163, 114, 163, 171, 158, 163, 77, 163, 77, 163, 77, 163, 77, 163, 77, 70, 117, 70, 114, 172, 15, 163, 163, 163, 158, 15, 25, 172, 15, 163, 163, 163, 165, 163, 114, 163, 171, 163, 77, 163, 114, 117, 77, 163, 77, 70, 114, 165, 51, 51, 145, 158, 163, 114, 163, 171, 158, 163, 77, 163, 77, 15, 15, 163, 77, 70, 114, 163, 15, 163, 36, 15, 163, 36, 36, 2]",0
na_15550,Staphylococcus aureus RN4220,"[1, 163, 172, 163, 158, 15, 25, 60, 15, 163, 163, 163, 165, 163, 114, 163, 171, 163, 77, 163, 77, 163, 17, 70, 106, 77, 70, 114, 165, 172, 70, 50, 163, 158, 15, 163, 163, 163, 163, 77, 163, 77, 15, 15, 163, 77, 70, 114, 163, 114, 163, 171, 165, 158, 163, 114, 163, 171, 163, 77, 163, 114, 114, 106, 158, 70, 15, 163, 163, 2]",0
na_15551,Staphylococcus aureus RN4220,"[1, 163, 60, 163, 163, 163, 163, 165, 172, 15, 118, 163, 158, 15, 163, 163, 163, 163, 77, 163, 77, 163, 77, 70, 114, 60, 15, 163, 163, 163, 158, 15, 25, 60, 15, 163, 163, 163, 165, 163, 114, 163, 171, 163, 77, 163, 114, 117, 77, 163, 77, 70, 114, 165, 51, 51, 163, 158, 108, 114, 163, 171, 114, 163, 171, 163, 77, 163, 77, 163, 77, 70, 114, 2]",0
na_15552,Staphylococcus aureus RN4220,"[1, 163, 60, 163, 163, 163, 163, 165, 172, 15, 118, 163, 158, 15, 163, 163, 163, 163, 77, 163, 77, 163, 77, 70, 114, 60, 15, 163, 163, 163, 158, 15, 25, 172, 15, 163, 163, 163, 165, 163, 114, 163, 171, 163, 77, 163, 114, 117, 77, 163, 77, 70, 114, 165, 51, 51, 163, 158, 163, 114, 163, 171, 158, 163, 77, 163, 77, 163, 77, 163, 77, 163, 77, 70, 117, 70, 114, 2]",0
na_15553,Staphylococcus aureus RN4220,"[1, 163, 60, 163, 158, 15, 25, 172, 15, 163, 163, 163, 165, 163, 114, 163, 171, 163, 77, 163, 17, 70, 15, 77, 163, 77, 70, 114, 165, 172, 70, 50, 163, 158, 15, 163, 163, 163, 163, 163, 163, 70, 70, 158, 108, 114, 163, 171, 114, 163, 171, 163, 77, 163, 77, 15, 15, 163, 77, 70, 114, 36, 2]",0
na_15554,Staphylococcus aureus RN4220,"[1, 163, 163, 108, 114, 163, 171, 114, 163, 171, 158, 163, 77, 163, 77, 163, 114, 51, 77, 70, 114, 163, 114, 163, 171, 158, 15, 163, 163, 172, 163, 163, 172, 145, 70, 17, 163, 163, 114, 163, 171, 158, 60, 163, 163, 158, 15, 51, 163, 70, 15, 163, 163, 77, 163, 77, 163, 77, 70, 114, 165, 172, 51, 70, 114, 163, 165, 51, 70, 118, 2]",0
na_15555,Staphylococcus aureus RN4220,"[1, 163, 172, 163, 158, 15, 25, 60, 15, 163, 163, 163, 165, 163, 114, 163, 171, 163, 77, 15, 106, 163, 77, 163, 77, 163, 77, 70, 114, 158, 70, 17, 163, 163, 77, 163, 77, 163, 77, 70, 114, 163, 165, 60, 51, 70, 158, 163, 158, 15, 163, 163, 163, 163, 77, 163, 77, 15, 15, 163, 77, 70, 114, 163, 114, 163, 171, 165, 2]",0
na_15556,Staphylococcus aureus RN4220,"[1, 163, 172, 163, 163, 163, 163, 165, 172, 145, 70, 51, 163, 158, 15, 163, 163, 163, 114, 163, 171, 163, 163, 163, 15, 163, 36, 15, 163, 36, 36, 60, 15, 163, 163, 163, 158, 15, 25, 172, 15, 163, 163, 163, 165, 163, 114, 163, 171, 163, 77, 163, 114, 117, 77, 163, 77, 70, 114, 165, 51, 51, 70, 158, 163, 114, 163, 171, 158, 163, 163, 163, 163, 163, 163, 70, 114, 2]",0
na_15557,Staphylococcus aureus RN4220,"[1, 163, 172, 163, 158, 15, 25, 60, 15, 163, 163, 163, 165, 163, 114, 163, 171, 163, 77, 15, 106, 163, 77, 163, 77, 163, 77, 70, 114, 158, 70, 17, 163, 163, 77, 163, 77, 163, 77, 70, 114, 163, 165, 172, 51, 70, 158, 163, 158, 15, 163, 163, 163, 114, 163, 171, 163, 77, 163, 114, 17, 77, 163, 114, 51, 77, 70, 114, 126, 126, 2]",0
na_15558,Staphylococcus aureus RN4220,"[1, 165, 163, 60, 165, 172, 15, 50, 163, 163, 114, 163, 171, 158, 163, 163, 163, 77, 163, 106, 163, 77, 70, 114, 163, 77, 60, 51, 70, 163, 158, 163, 114, 163, 171, 163, 158, 163, 163, 165, 163, 163, 70, 114, 2]",0
na_15559,Staphylococcus aureus RN4220,"[1, 163, 165, 163, 163, 114, 163, 171, 158, 15, 163, 163, 163, 172, 165, 163, 77, 163, 17, 70, 165, 77, 163, 77, 70, 114, 108, 114, 163, 171, 114, 163, 171, 158, 15, 114, 163, 60, 70, 77, 163, 172, 15, 163, 163, 163, 165, 163, 118, 60, 15, 163, 163, 165, 2]",0
na_15560,Staphylococcus aureus RN4220,"[1, 163, 163, 77, 163, 77, 15, 15, 163, 77, 70, 114, 108, 56, 145, 51, 70, 163, 163, 114, 163, 171, 158, 15, 165, 163, 163, 77, 163, 77, 163, 77, 70, 114, 126, 172, 70, 77, 163, 77, 163, 77, 15, 114, 163, 77, 70, 114, 30, 163, 165, 163, 114, 163, 171, 158, 163, 163, 158, 163, 163, 165, 163, 163, 70, 114, 2]",0
na_15561,Staphylococcus aureus RN4220,"[1, 163, 172, 163, 158, 15, 25, 172, 15, 163, 163, 163, 165, 163, 114, 163, 171, 163, 77, 163, 77, 163, 17, 70, 117, 77, 70, 114, 165, 172, 70, 50, 163, 158, 15, 163, 163, 163, 114, 163, 171, 158, 163, 77, 163, 77, 163, 77, 70, 114, 158, 108, 114, 163, 171, 114, 163, 171, 163, 2]",0
na_15562,Staphylococcus aureus RN4220,"[1, 163, 172, 163, 158, 15, 25, 60, 15, 163, 163, 163, 165, 163, 114, 163, 171, 163, 77, 163, 77, 163, 17, 70, 118, 77, 70, 114, 165, 172, 70, 50, 163, 158, 15, 163, 163, 108, 114, 163, 171, 114, 163, 171, 163, 77, 163, 77, 15, 15, 163, 77, 70, 114, 163, 158, 108, 114, 163, 171, 114, 163, 171, 163, 77, 163, 77, 163, 77, 70, 114, 2]",0
na_15563,Staphylococcus aureus RN4220,"[1, 163, 163, 158, 163, 163, 163, 163, 70, 15, 163, 158, 163, 114, 163, 171, 163, 77, 163, 15, 17, 108, 15, 163, 158, 114, 163, 171, 171, 77, 163, 77, 70, 117, 165, 163, 2]",0
na_15564,Staphylococcus aureus RN4220,"[1, 163, 60, 163, 158, 15, 25, 60, 15, 163, 163, 163, 165, 163, 114, 163, 171, 163, 163, 77, 163, 17, 70, 108, 77, 163, 77, 70, 114, 165, 172, 51, 70, 163, 163, 158, 15, 163, 163, 163, 114, 163, 171, 158, 163, 163, 114, 25, 106, 165, 163, 40, 15, 163, 163, 158, 108, 114, 163, 171, 114, 163, 171, 163, 163, 114, 25, 106, 165, 163, 40, 15, 163, 163, 2]",0
na_15565,Staphylococcus aureus RN4220,"[1, 163, 165, 163, 77, 163, 77, 15, 15, 163, 77, 70, 114, 158, 163, 114, 163, 171, 158, 163, 77, 163, 77, 163, 114, 51, 77, 70, 114, 163, 114, 163, 171, 158, 145, 51, 145, 163, 172, 15, 163, 163, 172, 145, 70, 163, 163, 158, 15, 163, 163, 163, 114, 163, 171, 163, 77, 163, 77, 163, 77, 70, 114, 165, 163, 163, 163, 163, 60, 15, 163, 163, 165, 51, 70, 106, 60, 15, 163, 163, 163, 165, 2]",0
na_15566,Staphylococcus aureus RN4220,"[1, 163, 163, 15, 163, 163, 165, 163, 77, 163, 77, 15, 15, 163, 77, 70, 114, 163, 163, 158, 2]",0
na_15567,Staphylococcus aureus RN4220,"[1, 163, 163, 15, 163, 163, 158, 163, 114, 163, 171, 158, 163, 77, 163, 77, 163, 77, 70, 114, 165, 172, 145, 70, 15, 163, 158, 15, 163, 163, 108, 114, 163, 171, 114, 163, 171, 163, 77, 163, 77, 163, 77, 70, 114, 172, 15, 163, 163, 163, 158, 15, 25, 172, 15, 163, 163, 163, 165, 163, 51, 70, 17, 171, 2]",0
na_15568,Staphylococcus aureus RN4220,"[1, 163, 158, 158, 106, 163, 77, 163, 114, 145, 77, 163, 77, 70, 17, 70, 114, 163, 114, 163, 171, 158, 163, 163, 163, 70, 70, 2]",0
na_15569,Staphylococcus aureus RN4220,"[1, 163, 165, 163, 114, 163, 171, 172, 15, 163, 163, 108, 114, 163, 171, 114, 163, 171, 158, 163, 114, 163, 171, 163, 77, 158, 77, 163, 77, 163, 77, 158, 70, 114, 163, 70, 117, 171, 2]",0
na_15570,Staphylococcus aureus RN4220,"[1, 163, 60, 163, 158, 15, 25, 172, 15, 163, 163, 163, 165, 163, 114, 163, 171, 163, 77, 15, 106, 163, 77, 163, 77, 163, 77, 70, 114, 158, 70, 17, 163, 163, 77, 163, 77, 163, 77, 70, 114, 163, 165, 172, 51, 70, 158, 163, 158, 15, 163, 163, 163, 114, 163, 171, 165, 163, 77, 163, 77, 15, 15, 163, 77, 70, 114, 163, 2]",0
na_15571,Staphylococcus aureus RN4220,"[1, 163, 163, 108, 114, 163, 171, 114, 163, 171, 158, 163, 77, 163, 77, 163, 114, 51, 77, 70, 114, 163, 114, 163, 171, 158, 15, 163, 163, 60, 163, 163, 60, 145, 70, 17, 163, 163, 114, 163, 171, 158, 60, 163, 163, 158, 15, 51, 163, 70, 15, 163, 163, 77, 163, 77, 163, 77, 70, 114, 165, 60, 51, 70, 114, 163, 165, 51, 70, 118, 2]",0
na_15572,Staphylococcus aureus RN4220,"[1, 163, 172, 163, 158, 15, 25, 60, 15, 163, 163, 163, 165, 163, 114, 163, 171, 163, 77, 163, 77, 163, 17, 70, 50, 77, 70, 114, 165, 172, 70, 50, 163, 158, 15, 163, 163, 163, 163, 77, 163, 77, 15, 15, 163, 77, 70, 114, 165, 163, 77, 163, 77, 163, 77, 70, 114, 158, 108, 114, 163, 171, 114, 163, 171, 163, 77, 163, 77, 163, 77, 70, 114, 2]",0
na_15573,Staphylococcus aureus RN4220,"[1, 163, 60, 163, 163, 163, 163, 165, 60, 145, 70, 163, 163, 158, 15, 163, 163, 163, 114, 163, 171, 163, 77, 163, 77, 163, 77, 70, 114, 60, 15, 163, 163, 163, 158, 15, 25, 172, 15, 163, 163, 163, 165, 163, 114, 163, 171, 163, 77, 163, 114, 117, 77, 163, 77, 70, 114, 165, 51, 51, 70, 158, 163, 114, 163, 171, 158, 163, 77, 163, 77, 163, 77, 70, 114, 2]",0
na_15574,Staphylococcus aureus RN4220,"[1, 163, 163, 56, 15, 15, 163, 158, 70, 15, 163, 172, 15, 15, 163, 165, 70, 25, 158, 163, 77, 158, 77, 163, 106, 70, 114, 2]",0
na_15575,Staphylococcus aureus RN4220,"[1, 163, 165, 163, 77, 163, 15, 163, 163, 163, 163, 163, 165, 163, 114, 163, 171, 163, 163, 163, 15, 163, 163, 77, 15, 70, 165, 163, 163, 114, 163, 171, 163, 15, 158, 163, 70, 50, 15, 163, 163, 163, 51, 70, 25, 171, 163, 51, 70, 70, 70, 77, 163, 2]",0
na_15576,Staphylococcus aureus RN4220,"[1, 163, 60, 163, 163, 163, 163, 165, 60, 145, 70, 163, 163, 158, 15, 163, 163, 163, 114, 163, 171, 163, 163, 163, 163, 163, 163, 70, 114, 172, 15, 163, 163, 163, 158, 15, 25, 172, 15, 163, 163, 163, 165, 163, 114, 163, 171, 163, 77, 163, 114, 117, 77, 163, 77, 70, 114, 165, 51, 51, 70, 158, 108, 114, 163, 171, 114, 163, 171, 163, 77, 163, 77, 15, 15, 163, 77, 70, 114, 163, 2]",0
na_15577,Staphylococcus aureus RN4220,"[1, 163, 60, 163, 163, 163, 163, 165, 172, 145, 70, 163, 163, 158, 15, 163, 163, 163, 114, 163, 171, 163, 77, 163, 77, 163, 77, 70, 114, 60, 15, 163, 163, 163, 158, 15, 25, 60, 15, 163, 163, 163, 165, 163, 114, 163, 171, 163, 77, 163, 114, 117, 77, 163, 77, 70, 114, 165, 51, 51, 70, 158, 163, 114, 163, 171, 158, 163, 163, 114, 25, 106, 165, 163, 40, 15, 163, 163, 2]",0
na_15578,Staphylococcus aureus RN4220,"[1, 165, 163, 60, 165, 60, 145, 51, 114, 163, 172, 60, 70, 114, 165, 163, 77, 163, 77, 15, 25, 163, 77, 70, 114, 70, 17, 158, 108, 114, 163, 171, 114, 163, 171, 163, 77, 163, 77, 15, 15, 163, 77, 70, 114, 36, 163, 163, 114, 163, 171, 158, 163, 163, 15, 163, 36, 15, 163, 36, 36, 2]",0
